Round,BCA Energy (J),BCA Alive,LEACH Energy (J),LEACH Alive,DEEC Energy (J),DEEC Alive,SEP Energy (J),SEP Alive
351,44.798119,100,13.588545,70,25.935205,99,12.973651,70
352,44.769137,100,13.536467,70,25.886251,99,12.907582,68
353,44.740154,100,13.492179,70,25.733576,99,12.735799,67
354,44.711172,100,13.423262,70,25.682876,99,12.641509,67
355,44.682189,100,13.325908,70,25.591038,99,12.540740,67
356,44.653206,100,13.280973,70,25.537724,99,12.494176,67
357,44.624224,100,13.221407,70,25.465505,99,12.452223,67
358,44.595241,100,13.166563,70,25.419881,99,12.382337,66
359,44.566259,100,13.139646,70,25.370352,99,12.284691,66
360,44.537276,100,13.083720,70,25.317096,99,12.183894,66
361,44.508293,100,13.006726,69,25.228382,99,12.139868,66
362,44.479311,100,12.962759,69,25.128968,99,12.107439,66
363,44.450328,100,12.865920,69,25.052233,99,12.006642,66
364,44.421345,100,12.766391,69,24.774638,99,11.942826,66
365,44.392363,100,12.710902,69,24.654108,99,11.897481,66
366,44.363380,100,12.662099,69,24.597079,99,11.849663,66
367,44.334398,100,12.602248,69,24.526451,99,11.796278,66
368,44.305415,100,12.528148,69,24.453080,99,11.725136,66
369,44.276432,100,12.459170,68,24.397405,99,11.654536,66
370,44.247450,100,12.402414,68,24.340273,98,11.611936,65
371,44.218467,100,12.325253,68,24.204045,98,11.554421,65
372,44.189485,100,12.282459,68,24.151552,98,11.477656,65
373,44.160502,100,12.227452,68,24.082915,98,11.453241,65
374,44.131519,100,12.173693,68,24.020300,98,11.372684,65
375,44.102537,100,12.084210,67,23.972966,98,11.319703,65
376,44.073554,100,12.042668,67,23.916694,98,11.269482,65
377,44.044571,100,11.994879,67,23.872622,98,11.227992,65
378,44.015589,100,11.814660,67,23.770933,98,11.141672,65
379,43.986606,100,11.789050,67,23.718512,98,11.066624,64
380,43.957624,100,11.717217,67,23.589650,98,10.988312,64
381,43.928641,100,11.651958,67,23.484086,98,10.910540,62
382,43.899658,100,11.593409,67,23.436261,98,10.829914,62
383,43.870676,100,11.551200,67,23.385976,98,10.780515,61
384,43.841693,100,11.453331,66,23.306814,98,10.750426,61
385,43.812711,100,11.407581,66,23.252823,98,10.641630,61
386,43.783728,100,11.354140,66,23.202346,98,10.586062,61
387,43.754745,100,11.298971,66,23.153442,98,10.529805,61
388,43.725763,100,11.208977,66,23.056070,98,10.487907,61
389,43.696780,100,11.157979,66,23.008487,98,10.431650,61
390,43.667797,100,11.090460,65,22.934094,98,10.278638,60
391,43.638815,100,11.030143,65,22.879469,98,10.218913,59
392,43.609832,100,10.962301,65,22.818481,98,10.175310,59
393,43.580850,100,10.911279,65,22.762979,98,10.133490,59
394,43.551867,100,10.854056,65,22.702604,98,10.080337,59
395,43.522884,100,10.766930,64,22.654218,98,10.058671,59
396,43.493902,100,10.713535,64,22.597221,98,9.991314,59
397,43.464919,100,10.666581,63,22.533781,98,9.954352,59
398,43.435937,100,10.628655,63,22.475787,98,9.907564,59
399,43.406954,100,10.605050,63,22.427166,97,9.852502,59
400,43.377971,100,10.544118,62,22.299555,97,9.803996,59
401,43.348989,100,10.497999,62,22.248892,97,9.748593,59
402,43.320006,100,10.440275,62,22.078841,97,9.690443,59
403,43.291023,100,10.327075,62,22.033161,97,9.588272,57
404,43.262041,100,10.281143,62,21.947604,97,9.500818,57
405,43.233058,100,10.242769,61,21.900909,97,9.457597,57
406,43.204076,100,10.188048,61,21.853488,97,9.429389,57
407,43.175093,100,10.119190,60,21.798338,97,9.386168,57
408,43.146110,100,10.075500,60,21.740490,97,9.322318,57
409,43.117128,100,10.039651,60,21.680314,97,9.260099,57
410,43.088145,100,9.998691,60,21.621052,97,9.193991,56
411,43.059163,100,9.952464,59,21.534607,97,9.130674,56
412,43.030180,100,9.917487,59,21.489887,97,9.097137,56
413,43.001197,100,9.883606,59,21.270891,97,9.053815,56
414,42.972215,100,9.841855,58,21.191214,97,8.994106,55
415,42.943232,100,9.801482,57,21.143816,96,8.961225,55
416,42.914249,100,9.763008,56,21.072654,96,8.913368,55
417,42.885267,100,9.703496,56,21.026891,96,8.893583,55
418,42.856284,100,9.668677,56,20.974409,96,8.807920,54
419,42.827302,100,9.648737,56,20.929890,96,8.765763,54
420,42.798319,100,9.608097,55,20.837859,96,8.731096,54
421,42.769336,100,9.562072,55,20.732315,96,8.685615,54
422,42.740354,100,9.529538,55,20.679644,96,8.644886,54
423,42.711371,100,9.492930,55,20.626051,96,8.601424,54
424,42.682389,100,9.414513,55,20.577876,96,8.567162,54
425,42.653406,100,9.376955,54,20.481319,96,8.529949,54
426,42.624423,100,9.321471,54,20.429350,96,8.488742,53
427,42.595441,100,9.280064,54,20.333303,96,8.448027,52
428,42.566458,100,9.236040,54,20.216581,96,8.422064,52
429,42.537475,100,9.199801,54,20.172088,96,8.376842,52
430,42.508493,100,9.167130,54,20.110480,96,8.336603,52
431,42.479510,100,9.136142,53,20.064473,96,8.303324,52
432,42.450528,100,9.105127,53,19.988689,96,8.246291,52
433,42.421545,100,9.061048,53,19.939615,96,8.206814,52
434,42.392562,100,8.970678,53,19.781585,96,8.167337,52
435,42.363580,100,8.931572,53,19.728720,96,8.133412,51
436,42.334597,100,8.896321,53,19.678132,96,8.093866,51
437,42.305615,100,8.860137,53,19.613558,96,8.045697,50
438,42.276632,100,8.827801,53,19.556313,96,8.006154,50
439,42.247649,100,8.809437,53,19.511749,96,7.988420,50
440,42.218667,100,8.760511,53,19.433185,96,7.953358,49
441,42.189684,100,8.721943,53,19.378907,96,7.918255,48
442,42.160701,100,8.678563,53,19.323872,96,7.890466,48
443,42.131719,100,8.639995,53,19.163075,95,7.855609,48
444,42.102736,100,8.609651,53,19.089293,95,7.828169,48
445,42.073754,100,8.562876,53,19.034673,95,7.799972,48
446,42.044771,100,8.531730,53,18.972421,94,7.769176,47
447,42.015788,100,8.489815,53,18.930079,94,7.730683,47
