Round,BCA Energy (J),BCA Alive,LEACH Energy (J),LEACH Alive,DEEC Energy (J),DEEC Alive,SEP Energy (J),SEP Alive
372,46.093122,100,15.049087,68,26.455561,100,14.862902,71
373,46.069243,100,14.965306,67,26.405220,100,14.837256,71
374,46.045364,100,14.919989,67,26.355019,100,14.793690,71
375,46.021485,100,14.862832,67,26.304618,100,14.721590,70
376,45.997606,100,14.762628,67,26.246452,100,14.659138,70
377,45.973727,100,14.717002,67,26.196409,100,14.589045,69
378,45.949848,100,14.678584,67,26.141426,100,14.538256,69
379,45.925969,100,14.654980,67,26.093260,100,14.491253,69
380,45.902090,100,14.603467,67,26.009920,100,14.414561,68
381,45.878211,100,14.565212,67,25.953273,100,14.335813,68
382,45.854331,100,14.521581,67,25.899022,100,14.275038,68
383,45.830452,100,14.466489,67,25.850270,100,14.234721,68
384,45.806573,100,14.428025,67,25.800812,100,14.202087,68
385,45.782694,100,14.390316,67,25.743397,100,14.126014,67
386,45.758815,100,14.341915,67,25.672756,100,14.070535,67
387,45.734936,100,14.284213,67,25.592267,100,14.010593,66
388,45.711057,100,14.245796,67,25.533186,100,13.954780,66
389,45.687178,100,14.187632,67,25.474667,100,13.911153,66
390,45.663299,100,14.129950,67,25.424453,100,13.816943,66
391,45.639420,100,14.072249,67,25.374183,100,13.673789,66
392,45.615541,100,14.014043,66,25.306849,100,13.636116,66
393,45.591662,100,13.975641,66,25.257267,100,13.583233,66
394,45.567783,100,13.921746,66,25.209883,100,13.489023,66
395,45.543904,100,13.824140,66,25.162139,100,13.465762,66
396,45.520025,100,13.786600,66,25.111107,100,13.422933,66
397,45.496146,100,13.720841,66,25.062002,100,13.383979,66
398,45.472267,100,13.664246,66,25.014154,100,13.310507,66
399,45.448388,100,13.641067,66,24.966198,100,13.220394,66
400,45.424509,100,13.584472,66,24.906508,100,13.079782,65
401,45.400630,100,13.546932,66,24.852634,100,13.030743,65
402,45.376751,100,13.490557,65,24.800422,100,12.981705,65
403,45.352872,100,13.425978,65,24.738588,100,12.928217,65
404,45.328993,100,13.377115,65,24.672536,100,12.858152,65
405,45.305114,100,13.335833,65,24.622026,100,12.809113,65
406,45.281235,100,13.280021,65,24.569245,100,12.777980,64
407,45.257356,100,13.235692,65,24.520083,100,12.732439,64
408,45.233477,100,13.193894,65,24.318235,100,12.666362,64
409,45.209598,100,13.137259,65,24.250585,100,12.624023,64
410,45.185719,100,13.092740,64,24.144384,100,12.588067,64
411,45.161840,100,13.038415,64,24.089251,100,12.544166,64
412,45.137961,100,12.949503,64,23.991068,100,12.507600,64
413,45.114082,100,12.895179,64,23.940331,100,12.434358,63
414,45.090203,100,12.833570,63,23.892138,100,12.369108,63
415,45.066323,100,12.780910,63,23.823766,100,12.325185,63
416,45.042444,100,12.745328,63,23.769636,100,12.282111,63
417,45.018565,100,12.704878,63,23.725388,100,12.259978,63
418,44.994686,100,12.652740,63,23.604536,100,12.191057,63
419,44.970807,100,12.630776,63,23.555356,100,12.148781,62
420,44.946928,100,12.589508,63,23.342340,100,12.107630,62
421,44.923049,100,12.544924,63,23.274516,100,12.054153,62
422,44.899170,100,12.474797,63,23.219406,100,12.006675,62
423,44.875291,100,12.412754,63,23.170919,100,11.956992,62
424,44.851412,100,12.370431,63,23.117573,100,11.911432,62
425,44.827533,100,12.329677,63,22.969081,100,11.857955,62
426,44.803654,100,12.277539,63,22.889304,100,11.797869,62
427,44.779775,100,12.185127,63,22.727111,100,11.744041,62
428,44.755896,100,12.143382,63,22.594731,99,11.714886,62
