Round,BCA Energy (J),BCA Alive,LEACH Energy (J),LEACH Alive,DEEC Energy (J),DEEC Alive,SEP Energy (J),SEP Alive
0,54.972378,100,54.944739,100,54.948179,100,54.937155,100
1,54.944756,100,54.896186,100,54.879772,100,54.889476,100
2,54.917133,100,54.845256,100,54.828044,100,54.830097,100
3,54.889511,100,54.784579,100,54.768533,100,54.783368,100
4,54.861889,100,54.722713,100,54.716082,100,54.724703,100
5,54.834267,100,54.673056,100,54.668238,100,54.671216,100
6,54.806645,100,54.623385,100,54.611743,100,54.622010,100
7,54.779022,100,54.556462,100,54.539870,100,54.573782,100
8,54.751400,100,54.504961,100,54.491618,100,54.519379,100
9,54.723778,100,54.454537,100,54.439991,100,54.471846,100
10,54.696156,100,54.404380,100,54.393180,100,54.367984,100
11,54.668534,100,54.356768,100,54.341270,100,54.301209,100
12,54.640911,100,54.293164,100,54.289242,100,54.254914,100
13,54.613289,100,54.245507,100,54.240664,100,54.127372,100
14,54.585667,100,54.198923,100,54.189394,100,54.075665,100
15,54.558045,100,54.138357,100,54.142759,100,53.993792,100
16,54.530423,100,54.087419,100,54.064445,100,53.936025,100
17,54.502800,100,54.019148,100,54.013496,100,53.888036,100
18,54.475178,100,53.949160,100,53.964829,100,53.835112,100
19,54.447556,100,53.898940,100,53.917096,100,53.787454,100
20,54.419934,100,53.781055,100,53.862424,100,53.741441,100
21,54.392312,100,53.568038,100,53.806663,100,53.690193,100
22,54.364689,100,53.371621,100,53.669624,100,53.619634,100
23,54.337067,100,53.166676,100,53.515490,100,53.506785,100
24,54.309445,100,53.112542,100,53.361357,100,53.263693,100
25,54.281823,100,53.051806,100,53.177477,100,53.157491,100
26,54.254201,100,52.981271,100,53.125480,100,53.087029,100
27,54.226578,100,52.930542,100,53.057473,100,53.031077,100
28,54.198956,100,52.853069,100,52.999808,100,52.918962,100
29,54.171334,100,52.791564,100,52.803390,100,52.868112,100
30,54.143712,100,52.735632,100,52.698403,100,52.768822,100
31,54.116090,100,52.687028,100,52.647225,100,52.720705,100
32,54.088467,100,52.621181,100,52.594374,100,52.665106,100
33,54.060845,100,52.575235,100,52.531691,100,52.597668,100
34,54.033223,100,52.529045,100,52.480948,100,52.523249,100
35,54.005601,100,52.473173,100,52.430566,100,52.452713,100
36,53.977979,100,52.408825,100,52.379574,100,52.397945,100
37,53.950356,100,52.364412,100,52.331387,100,52.350100,100
38,53.922734,100,52.318897,100,52.284595,100,52.296398,100
39,53.895112,100,52.273747,100,52.237740,100,52.245804,100
40,53.867490,100,52.199850,100,52.186129,100,52.198759,100
41,53.839868,100,51.987792,100,52.136306,100,52.152651,100
42,53.812245,100,51.909292,100,52.041420,100,52.108929,100
43,53.784623,100,51.829516,100,51.978036,100,52.065336,100
44,53.757001,100,51.711631,100,51.895072,100,51.817949,100
45,53.729379,100,51.497358,100,51.834189,100,51.681904,100
46,53.701757,100,51.300940,100,51.542301,100,51.615148,100
47,53.674134,100,51.230404,100,51.481654,100,51.510452,100
48,53.646512,100,51.165179,100,51.347231,100,51.267360,100
49,53.618890,100,51.086679,100,51.297771,100,51.146508,100
50,53.591268,100,51.029410,100,51.176057,100,50.996621,100
51,53.563645,100,50.974637,100,50.939581,100,50.771420,100
52,53.536023,100,50.909903,100,50.821696,100,50.681792,100
53,53.508401,100,50.849441,100,50.731479,100,50.633426,100
54,53.480779,100,50.794118,100,50.651724,100,50.586852,100
55,53.453157,100,50.744576,100,50.547027,100,50.415940,100
56,53.425534,100,50.698881,100,50.492159,100,50.355292,100
