Round,BCA Energy (J),BCA Alive,LEACH Energy (J),LEACH Alive,DEEC Energy (J),DEEC Alive,SEP Energy (J),SEP Alive
330,47.059839,100,19.608690,86,31.528844,100,20.851636,89
331,47.035850,100,19.525429,86,31.476623,100,20.755894,89
332,47.011862,100,19.463422,86,31.414392,100,20.676983,89
333,46.987873,100,19.354906,86,31.362982,100,20.614390,89
334,46.963885,100,19.285569,86,31.281747,100,20.518649,89
335,46.939897,100,19.200633,86,31.227914,100,20.465220,89
336,46.915908,100,19.128834,86,31.180990,100,20.351709,89
337,46.891920,100,19.022569,86,31.127455,100,20.263284,88
338,46.867931,100,18.953951,86,31.062707,100,20.191483,88
339,46.843943,100,18.922317,86,31.014755,100,20.073132,88
340,46.819955,100,18.839440,86,30.958876,100,20.033116,88
341,46.795966,100,18.781062,86,30.911334,100,19.875402,87
342,46.771978,100,18.668015,86,30.846450,100,19.726668,86
343,46.747989,100,18.562834,86,30.797006,100,19.608797,85
344,46.724001,100,18.425961,85,30.744347,100,19.494316,85
345,46.700012,100,18.342533,84,30.595250,100,19.441515,85
346,46.676024,100,18.239222,82,30.540231,100,19.348069,85
347,46.652036,100,18.157745,82,30.421510,100,19.238227,85
348,46.628047,100,18.056538,82,30.327430,100,19.154817,85
349,46.604059,100,17.944308,82,30.249082,100,19.053654,85
350,46.580070,100,17.842156,82,30.193615,100,18.944317,85
351,46.556082,100,17.764966,82,30.146180,100,18.913049,85
352,46.532094,100,17.715710,82,30.015047,100,18.812624,85
353,46.508105,100,17.665585,82,29.966779,100,18.731267,84
354,46.484117,100,17.618016,82,29.916912,100,18.639000,84
355,46.460128,100,17.540197,82,29.870645,100,18.526936,83
356,46.436140,100,17.482495,82,29.798347,100,18.442382,83
357,46.412152,100,17.398910,82,29.740874,100,18.393965,83
358,46.388163,100,17.315325,82,29.691123,100,18.271615,82
359,46.364175,100,17.285823,82,29.647794,100,18.212273,82
360,46.340186,100,17.175342,82,29.600168,100,18.118857,82
361,46.316198,100,17.128237,82,29.543187,100,18.056100,82
362,46.292210,100,17.014942,82,29.489610,100,18.019084,82
363,46.268221,100,16.967119,82,29.410786,100,17.942519,82
364,46.244233,100,16.855864,82,29.356617,100,17.801109,82
365,46.220244,100,16.757766,81,29.211055,100,17.692517,82
366,46.196256,100,16.652808,80,29.155708,100,17.591466,82
367,46.172268,100,16.578040,80,29.107863,100,17.490416,82
368,46.148279,100,16.514119,79,29.050594,100,17.379360,82
369,46.124291,100,16.459442,78,28.914218,100,17.322379,82
370,46.100302,100,16.414232,78,28.803643,100,17.248786,82
371,46.076314,100,16.360494,78,28.738661,100,17.199294,82
372,46.052326,100,16.273481,78,28.685324,100,17.098590,82
373,46.028337,100,16.186162,78,28.636705,100,17.069049,82
374,46.004349,100,16.141616,78,28.578049,100,17.014510,82
375,45.980360,100,16.080620,78,28.528957,100,16.962784,82
376,45.956372,100,16.034214,78,28.475903,100,16.879429,82
